2021-01-31 13:51:49.382941,CaOH_2dparamscan_compare0p15_1e7,successes_no_decel=4,successful_particles_no_decel=,40915,72106,81490,94314
2021-01-31 13:51:49.382952,CaOH_2dparamscan_compare0p15_1e7,successes_with_decel=91,successful_particles_with_decel=,36,166,373,1387,2242,2609,3059,4962,6677,8216,8995,10621,12023,14461,15328,18171,20347,22648,23832,24944,25855,28050,28502,32070,34439,36396,36467,37499,38581,40060,40061,40519,40915,42192,44068,45228,47670,48209,49916,50776,51608,54087,54169,55766,55858,57153,58491,59047,59087,59607,60287,63759,67891,68169,69263,69293,70158,70430,70511,71130,71904,72106,75388,76028,77710,78737,79688,79782,80682,81490,81558,84285,84623,86535,87192,88665,88820,88858,91149,92310,92701,92856,93474,93843,93880,94314,94809,95866,96134,96922,99821
2021-01-31 13:58:37.628507,CaOH_optimal_fig9,del_s2w_GHz=0.5,successes_pp=0,succ_mols_pp=,0
2021-01-31 14:01:14.977071,CaOH_optimal_fig9,del_s2w_GHz=1.5,successes_pp=4,succ_mols_pp=,584569,585773,800721,866366
2021-01-31 14:03:28.217898,CaOH_optimal_veldist,successes_no_decel=61,successful_particles_no_decel=,14395,48947,69159,112604,133135,138635,138687,155143,176367,195144,200695,201178,205263,226919,254697,284015,302929,308711,309657,356296,370303,383883,394863,396692,438283,475023,478501,484623,501396,505921,567225,568438,575319,639324,691587,692654,696749,701971,716137,721140,721207,731599,743998,785830,792468,794532,800719,814859,829453,863315,864065,878738,888046,899153,903562,940328,942307,957416,965547,986930,999644
2021-01-31 14:03:28.217911,CaOH_optimal_veldist,successes_with_decel=854,successful_particles_with_decel=,230,985,1833,4705,4755,5487,8580,9068,9573,10593,11522,11759,13011,13046,14478,18682,19290,20022,21802,22757,24390,26192,27002,27686,28377,31014,31249,34074,34768,36087,40826,46693,46697,47575,48647,50379,51201,51695,53873,53938,55580,55946,56464,57005,57219,59115,60132,60346,61613,61725,62243,63695,64913,65013,65508,67628,67704,69159,69311,69790,72296,73607,74092,75853,75995,76611,77804,78352,85094,86790,87327,87473,88164,88252,89134,90240,90274,91672,92456,92753,93913,94916,97396,98394,100077,100823,102257,102367,102657,104967,106185,106615,106817,107369,107834,108293,112892,113247,116132,117178,117325,118941,119270,122541,122718,122876,123728,124520,126751,131541,131865,132668,135751,137036,137873,140202,140307,140559,144963,145403,145872,146588,147027,147579,148575,149070,150894,150915,152715,152848,152901,154542,155143,155213,158418,158991,160906,161783,162506,162804,163434,163862,163910,165413,166113,166977,167650,170374,170546,171252,171557,173053,173542,176367,176437,176497,177222,178005,178378,178385,179366,179851,181300,182307,185749,188088,188233,189374,190104,190578,190978,192606,193753,197908,198676,199395,199591,199593,200622,200695,201037,201178,202956,203895,205985,206218,206739,208448,209231,209749,210145,212541,220934,223359,223548,227752,230701,232575,232671,233084,235622,235892,236353,237806,239444,241749,241864,242524,242614,243675,245561,249846,250443,252243,253231,253338,254383,254989,255077,256433,257949,259197,259926,260667,263163,264837,265335,265496,265684,266852,268029,268848,269800,269812,271002,271611,273815,274936,277567,278405,279714,279747,281315,282823,283124,283201,283415,284015,284586,289468,291657,292901,295363,296056,296686,296880,297795,298238,298651,299699,301373,301474,302929,304401,307214,307318,308115,308367,308516,309423,309522,309657,309872,310790,314133,315083,316348,317918,318112,319554,320215,320781,325179,325808,328036,328366,329567,329993,330870,333688,335066,335621,335744,336581,336627,337176,339544,340290,340629,340794,340881,346330,346609,347094,349854,352171,354941,356296,357090,357286,358235,358300,361758,361917,365671,367079,367380,367992,368906,370159,373220,374547,375678,375834,375887,376274,376866,378796,382035,382791,383629,384578,385505,387567,388019,389848,392653,392960,393692,394476,395054,395132,396434,396692,396721,397194,397543,397861,398046,398186,401028,402027,402958,403502,405087,406613,407442,410233,410429,413235,414695,420713,420863,422418,422685,423385,424304,426355,429651,431242,433740,434060,434457,436431,436665,437580,438631,439263,439406,440387,441885,441931,442953,443111,443754,444598,446044,447098,447461,448749,451002,451847,451894,452007,452549,453431,459167,460048,460502,461845,462112,462518,465902,468564,469365,471292,471937,472628,475023,478501,479655,482273,484623,486451,487164,488016,489048,489927,491985,492532,494578,494883,495351,497401,498011,498903,498999,499805,500036,500191,502678,503624,504193,504687,505921,510807,515601,515690,518567,518590,519558,519949,520393,520604,521327,521620,524063,524742,525485,526399,527231,528903,528953,529382,532348,533989,535142,536216,536276,543697,544231,545321,545714,550933,550970,551786,552100,552678,555777,556168,557270,567225,567871,568125,570833,571617,571775,572812,573207,573770,575586,575745,576026,576358,576944,577605,579301,579327,580414,581707,582993,583055,583078,584569,585773,585828,585961,586026,587306,590848,591078,592680,593092,600903,601733,604100,607327,607562,612407,612721,613906,614242,615066,615301,616631,617126,617619,617907,617951,620104,620155,621121,624431,624842,626435,632917,633500,634777,635885,636702,637958,638806,638837,640045,640191,643128,643451,644610,644916,645005,648632,649872,655909,655914,657481,658373,659849,660186,660342,660967,668708,669264,670188,670746,670892,673070,675255,676049,676930,678244,679199,680581,681062,681390,687389,688135,688702,690969,691478,691587,691703,692654,693238,693719,695215,696249,696291,696469,696655,697225,697837,698066,698825,699471,700265,701971,702325,703593,705456,707697,709355,710285,712927,713551,714769,715230,715738,715825,716236,716898,718355,719391,722841,723249,724761,724804,726177,727599,727756,730553,731221,731312,731599,736044,736340,738950,739580,740188,743913,743998,744709,747165,749283,751018,751551,751653,751822,753064,755496,759240,760337,760719,761307,761578,763151,768326,768738,769117,771742,771884,773909,773918,777647,779099,779285,781020,781511,782692,784133,786224,786325,788317,791089,791798,791856,792468,794155,795909,797061,798921,798945,799354,799363,800196,800719,800721,801523,802813,803369,803802,805194,805524,806881,807059,807117,808822,809454,810915,811721,811852,812152,812182,812576,813633,814600,814859,815259,816387,817398,818157,818405,818870,821333,821367,821453,822272,822847,823275,825553,829023,829453,831033,831472,832250,833547,833590,834117,838366,838454,841044,841554,846762,848058,848244,848346,848927,848934,849811,850232,850664,851740,851930,851994,852682,854160,854500,855250,856571,857105,858660,859143,861669,863076,863315,863750,866366,868074,869518,869821,871244,871634,875481,876544,877096,878738,879929,880347,882650,883862,885805,886091,886417,886657,887640,888239,888576,892860,892953,893651,895208,895368,895405,895445,897180,897757,898608,900000,901169,901668,903562,904657,906981,907968,909499,910804,911110,915038,915112,915372,915540,916123,917512,918687,920380,923798,924829,928974,929586,930782,931661,931891,933879,934590,935099,935551,935689,936886,937294,938849,940018,940222,940328,942174,943580,944240,948628,951182,951698,951703,952250,952457,952581,953197,953266,953327,953344,954461,954761,956913,957795,958317,958928,958929,960499,961042,961440,963354,964789,965228,965792,967141,967726,968889,969586,969710,970882,972318,974674,976223,976639,977432,981151,981620,982352,982811,983379,983699,984748,986368,986539,988909,989518,994256,997277
2021-01-31 14:06:32.414494,CaOH_optimal_fig9,del_s2w_GHz=2.5,successes_pp=132,succ_mols_pp=,19290,56464,59115,60346,61725,76611,90274,107369,116132,117325,137873,148575,150915,154542,166113,166977,167650,171557,177222,190978,193753,200622,200695,209749,210145,223548,233084,243675,252243,253231,254383,259926,264837,277567,278405,279747,282823,284015,297795,301373,308115,309423,320215,320781,329993,346330,367380,368906,388019,396692,396721,397194,402027,402958,403110,414695,422685,429651,438631,439263,439406,441931,447098,471292,488016,494578,544231,567225,570833,573207,584569,585773,585961,592680,612721,634777,640045,640191,643451,644610,645005,660342,669264,676930,679199,690969,691478,696249,696655,698066,701971,709355,712927,719391,727756,744709,751018,771742,798921,799354,800721,812152,812576,814859,818870,821367,822272,833590,838454,848244,849811,863315,871634,888239,895368,895405,901668,909499,915112,916123,920380,929586,936886,940328,951703,953327,962699,968889,970882,981151,983379,984748
2021-01-31 14:14:13.336151,CaOH_optimal_fig9,del_s2w_GHz=3.5,successes_pp=344,succ_mols_pp=,1833,4705,5487,8580,9068,13011,13046,14478,19290,24390,26192,34074,51201,53873,53938,55580,56464,60346,61725,63695,64913,67704,73041,76611,85094,87327,88164,88252,90274,97396,98394,100077,100823,102257,104967,107369,107834,108293,116132,117178,117325,118644,119270,122718,137873,140559,145403,146588,148575,150894,150915,152901,154542,155143,160906,162506,166113,166977,167650,171557,178005,181300,182307,188233,189374,190978,193753,199591,200622,200695,203895,205985,206218,206739,208448,209231,209749,223548,227752,233084,236353,237806,239444,243675,249846,252243,253338,254383,254989,259926,260667,264837,265335,266852,271002,278405,279747,282823,284015,289468,291657,297795,298651,301373,301474,307214,308115,308516,309423,309657,315083,320215,320781,325808,329993,339544,340290,346330,357286,363234,366644,367380,368479,368906,370159,374547,375834,376274,376866,388019,389848,395054,396692,396721,397194,397543,397861,402027,402958,406613,410429,414695,420713,422685,429651,433740,439263,439406,441885,441931,444598,446044,447098,447461,451847,460502,471292,475023,478501,488016,489048,492532,494578,494883,497401,498011,498999,499805,505921,510807,518567,518590,520604,521327,524063,524742,528903,536216,544231,545321,550926,552100,556168,567225,568125,570833,571775,573207,576358,577605,582993,583055,584569,585773,585961,592680,604100,607562,612721,614242,615066,615301,617126,617619,617907,620104,624431,634777,638806,640191,643128,643451,644610,645005,655914,659849,660342,669264,670188,675255,676930,679199,681062,691587,693719,696249,696469,696655,698066,699471,701203,701971,705456,709355,712927,713551,716236,719391,722124,726177,727756,731221,731599,734441,738950,739580,743913,744709,747165,751018,755496,761578,771742,773909,777647,779099,786224,788317,791798,791856,795909,798921,798945,799354,800719,802813,803802,805524,806881,807059,808822,812152,812182,812576,814859,817398,818157,818870,821367,822272,831472,832250,833590,838454,841044,846762,848244,848927,849811,851930,854160,854500,855250,861669,863315,863750,866366,869518,871244,875481,876544,888046,888239,892860,895368,895405,897180,897757,901169,901668,909499,911890,915038,915112,915372,916123,918687,920380,922525,923798,929586,930782,935099,935551,937294,940328,943580,948628,951182,951703,952250,952457,953197,958929,960499,964789,968889,970882,981151,982352,982811,983379,984748,988909
2021-01-31 14:23:47.443334,CaOH_optimal_fig9,del_s2w_GHz=4.5,successes_pp=605,succ_mols_pp=,4705,5487,8580,9068,13011,13046,14478,16625,19290,20022,22757,24390,26192,27002,27686,28377,34074,36087,48647,51201,53873,53938,55580,56464,57219,59115,60346,61725,64913,65508,67704,68067,69790,72296,73607,75853,75995,78352,85094,86790,87327,88164,88252,88539,89134,90274,91672,92753,95061,97396,98394,100077,100823,102257,104967,106185,106615,106817,107369,107834,108293,112892,113247,116132,117178,117325,118941,119270,122718,122876,124520,131541,132668,135751,137036,137873,140202,140559,145403,145872,146588,147027,147082,148575,149070,150894,150915,152715,152848,152901,154542,155143,155213,158991,160906,161783,162506,162804,163434,164403,165413,166113,166977,167650,170546,173053,176437,176497,177222,178005,178385,181300,185749,188233,189374,190104,190578,190978,193753,199395,199591,199593,200622,200695,201037,202956,206218,206739,208448,209231,209749,210145,211797,212541,223548,227752,230701,230895,232671,233084,235892,236353,237806,239444,241749,242614,243675,245561,249846,250443,252243,253231,254383,254989,255016,259926,260667,263163,264837,265335,266852,268029,269812,271002,273815,274936,277567,278405,279714,279747,281315,282823,283124,283201,283415,284015,289468,291657,296880,297795,298238,298651,299699,300934,301373,301474,302929,304401,307214,308115,309423,309657,309872,314133,316317,320215,320781,325179,325808,328036,329567,329993,335621,335879,336581,337643,339544,340290,340794,340881,345683,346330,346609,353640,354941,356296,357286,358235,361533,363234,365671,367380,367992,368906,370159,374547,375834,376274,380581,382035,382049,382791,387567,388019,389848,393692,395054,395132,396434,396692,396721,397194,397543,397861,398046,401028,402027,402958,403110,403502,405087,406613,407442,410233,410429,413235,414695,420713,420863,422418,422685,426355,429651,431242,433740,436431,438631,439263,439406,440791,441885,441931,443111,444598,446044,447098,447461,451504,451847,451894,460502,462518,465902,469365,471292,475023,478501,482273,487164,488016,489048,489927,492532,494578,494883,497401,498999,499805,500036,504193,504687,505921,510807,518567,520393,521327,521620,524063,524742,526399,527231,528903,533989,536216,543697,545321,545714,550933,551786,552100,556168,567225,568125,570833,571775,572812,573207,573770,574215,576358,577605,580414,582993,583055,584569,585773,585961,586026,590848,591078,592680,593092,601733,604100,607327,607562,612721,613906,614242,615066,615301,617126,617619,617907,620104,621121,624431,624890,626435,632557,633500,634613,634777,636702,638806,638837,640045,640191,643451,644610,644916,645005,648632,655914,657481,658373,659849,660186,660342,669264,670188,670892,673070,676049,676930,678244,679199,681062,688135,688202,689265,690969,691478,691587,693719,695215,696249,696291,696469,696655,697225,698066,698825,699471,700265,701124,701971,703593,705456,707697,709355,712927,713551,714769,715825,716236,716898,718355,719391,723249,724761,726177,727756,730553,731221,731312,731599,738950,739580,743913,744709,747165,749283,751018,751822,755496,759240,760337,761578,763151,768738,771742,773909,773918,779099,779285,782692,784133,786224,788235,788317,791798,791856,792468,794155,795909,797061,798921,798945,799354,800719,801523,802813,803802,805194,805524,806881,807059,808822,809314,809930,811852,812152,812182,812576,813612,813633,814600,814859,815259,816387,817398,818157,818379,818405,818870,821367,822272,822847,831472,832250,833590,834117,838366,838454,841044,841554,846762,848244,848927,848934,849811,850664,851740,851930,851994,852682,854160,854500,855250,856571,858387,858660,859143,861669,863076,863315,863605,863750,866366,869518,871244,875481,876544,877096,880347,885805,886091,886657,888239,888576,892860,893651,895208,895368,895405,897180,897757,901169,901668,902021,903562,904657,909499,910804,913504,915038,915112,915372,915540,916123,917512,918687,920380,923798,926735,929586,930782,933879,935099,935551,936886,937294,938849,940018,940328,946640,948628,951018,951703,952250,952457,952581,953197,953266,953327,953344,954461,954761,956913,958317,958929,960499,961440,964789,965228,965792,967141,968889,969586,970882,972318,972374,974674,976223,977432,981151,982352,982811,983379,984748,986368,988782,998388,998675
2021-01-31 14:25:44.578374,CaOH_optimal_fig8,gate=0.15,successes=3610
2021-01-31 14:25:44.626900,CaOH_optimal_fig8,gate=0.65,successes=1362
2021-01-31 14:25:44.673033,CaOH_optimal_fig8,gate=1.15,successes=857
2021-01-31 14:25:44.675597,CaOH_optimal_fig8,gate=1.65,successes=0
2021-01-31 14:25:44.966773,CaOH_optimal_fig8,successes_pp=854,succ_mols_pp=,230,985,1833,4705,4755,5487,8580,9068,9573,10593,11522,11759,13011,13046,14478,18682,19290,20022,21802,22757,24390,26192,27002,27686,28377,31014,31249,34074,34768,36087,40826,46693,46697,47575,48647,50379,51201,51695,53873,53938,55580,55946,56464,57005,57219,59115,60132,60346,61613,61725,62243,63695,64913,65013,65508,67628,67704,69159,69311,69790,72296,73607,74092,75853,75995,76611,77804,78352,85094,86790,87327,87473,88164,88252,89134,90240,90274,91672,92456,92753,93913,94916,97396,98394,100077,100823,102257,102367,102657,104967,106185,106615,106817,107369,107834,108293,112892,113247,116132,117178,117325,118941,119270,122541,122718,122876,123728,124520,126751,131541,131865,132668,135751,137036,137873,140202,140307,140559,144963,145403,145872,146588,147027,147579,148575,149070,150894,150915,152715,152848,152901,154542,155143,155213,158418,158991,160906,161783,162506,162804,163434,163862,163910,165413,166113,166977,167650,170374,170546,171252,171557,173053,173542,176367,176437,176497,177222,178005,178378,178385,179366,179851,181300,182307,185749,188088,188233,189374,190104,190578,190978,192606,193753,197908,198676,199395,199591,199593,200622,200695,201037,201178,202956,203895,205985,206218,206739,208448,209231,209749,210145,212541,220934,223359,223548,227752,230701,232575,232671,233084,235622,235892,236353,237806,239444,241749,241864,242524,242614,243675,245561,249846,250443,252243,253231,253338,254383,254989,255077,256433,257949,259197,259926,260667,263163,264837,265335,265496,265684,266852,268029,268848,269800,269812,271002,271611,273815,274936,277567,278405,279714,279747,281315,282823,283124,283201,283415,284015,284586,289468,291657,292901,295363,296056,296686,296880,297795,298238,298651,299699,301373,301474,302929,304401,307214,307318,308115,308367,308516,309423,309522,309657,309872,310790,314133,315083,316348,317918,318112,319554,320215,320781,325179,325808,328036,328366,329567,329993,330870,333688,335066,335621,335744,336581,336627,337176,339544,340290,340629,340794,340881,346330,346609,347094,349854,352171,354941,356296,357090,357286,358235,358300,361758,361917,365671,367079,367380,367992,368906,370159,373220,374547,375678,375834,375887,376274,376866,378796,382035,382791,383629,384578,385505,387567,388019,389848,392653,392960,393692,394476,395054,395132,396434,396692,396721,397194,397543,397861,398046,398186,401028,402027,402958,403502,405087,406613,407442,410233,410429,413235,414695,420713,420863,422418,422685,423385,424304,426355,429651,431242,433740,434060,434457,436431,436665,437580,438631,439263,439406,440387,441885,441931,442953,443111,443754,444598,446044,447098,447461,448749,451002,451847,451894,452007,452549,453431,459167,460048,460502,461845,462112,462518,465902,468564,469365,471292,471937,472628,475023,478501,479655,482273,484623,486451,487164,488016,489048,489927,491985,492532,494578,494883,495351,497401,498011,498903,498999,499805,500036,500191,502678,503624,504193,504687,505921,510807,515601,515690,518567,518590,519558,519949,520393,520604,521327,521620,524063,524742,525485,526399,527231,528903,528953,529382,532348,533989,535142,536216,536276,543697,544231,545321,545714,550933,550970,551786,552100,552678,555777,556168,557270,567225,567871,568125,570833,571617,571775,572812,573207,573770,575586,575745,576026,576358,576944,577605,579301,579327,580414,581707,582993,583055,583078,584569,585773,585828,585961,586026,587306,590848,591078,592680,593092,600903,601733,604100,607327,607562,612407,612721,613906,614242,615066,615301,616631,617126,617619,617907,617951,620104,620155,621121,624431,624842,626435,632917,633500,634777,635885,636702,637958,638806,638837,640045,640191,643128,643451,644610,644916,645005,648632,649872,655909,655914,657481,658373,659849,660186,660342,660967,668708,669264,670188,670746,670892,673070,675255,676049,676930,678244,679199,680581,681062,681390,687389,688135,688702,690969,691478,691587,691703,692654,693238,693719,695215,696249,696291,696469,696655,697225,697837,698066,698825,699471,700265,701971,702325,703593,705456,707697,709355,710285,712927,713551,714769,715230,715738,715825,716236,716898,718355,719391,722841,723249,724761,724804,726177,727599,727756,730553,731221,731312,731599,736044,736340,738950,739580,740188,743913,743998,744709,747165,749283,751018,751551,751653,751822,753064,755496,759240,760337,760719,761307,761578,763151,768326,768738,769117,771742,771884,773909,773918,777647,779099,779285,781020,781511,782692,784133,786224,786325,788317,791089,791798,791856,792468,794155,795909,797061,798921,798945,799354,799363,800196,800719,800721,801523,802813,803369,803802,805194,805524,806881,807059,807117,808822,809454,810915,811721,811852,812152,812182,812576,813633,814600,814859,815259,816387,817398,818157,818405,818870,821333,821367,821453,822272,822847,823275,825553,829023,829453,831033,831472,832250,833547,833590,834117,838366,838454,841044,841554,846762,848058,848244,848346,848927,848934,849811,850232,850664,851740,851930,851994,852682,854160,854500,855250,856571,857105,858660,859143,861669,863076,863315,863750,866366,868074,869518,869821,871244,871634,875481,876544,877096,878738,879929,880347,882650,883862,885805,886091,886417,886657,887640,888239,888576,892860,892953,893651,895208,895368,895405,895445,897180,897757,898608,900000,901169,901668,903562,904657,906981,907968,909499,910804,911110,915038,915112,915372,915540,916123,917512,918687,920380,923798,924829,928974,929586,930782,931661,931891,933879,934590,935099,935551,935689,936886,937294,938849,940018,940222,940328,942174,943580,944240,948628,951182,951698,951703,952250,952457,952581,953197,953266,953327,953344,954461,954761,956913,957795,958317,958928,958929,960499,961042,961440,963354,964789,965228,965792,967141,967726,968889,969586,969710,970882,972318,974674,976223,976639,977432,981151,981620,982352,982811,983379,983699,984748,986368,986539,988909,989518,994256,997277
